date_id,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170426,2017,April,17,26
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170427,2017,April,17,27
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170428,2017,April,17,28
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170429,2017,April,17,29
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170430,2017,April,18,30
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170501,2017,May,18,1
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170502,2017,May,18,2
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170503,2017,May,18,3
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170504,2017,May,18,4
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170505,2017,May,18,5
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170506,2017,May,18,6
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170507,2017,May,19,7
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170508,2017,May,19,8
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
20170509,2017,May,19,9
